
product/productId: B002SFNAZM
review/userId: A1RS7YKDENGI9S
review/profileName: JSS...
review/helpfulness: 1/1
review/score: 4.0
review/time: 1324598400
review/summary: Just in time!
review/text: Ordered only days before christmas and it got there in time, my friends loved it. Thank you so very much for making it happen.

product/productId: B002SFNAZM
review/userId: A1BTIR64NGQ7Z2
review/profileName: fbedra
review/helpfulness: 8/15
review/score: 5.0
review/time: 1323475200
review/summary: Great product  Poor  choice in personal details. Wont order here again
review/text: Great service in sending out the package...But this is the last time I will order from this Company and I will inform Amazon also. Like I said Great product, but why would you include my Home Tel # my address and what name I used to ship it????  These are things I do not share with the world...so now my private address, my phone and my wife's name are known. You really violated my personal sharing of information.  I would assume the personal note should have been enough information.  Thank you for the great selection of gifts but not for the issues you have cost me .I can see if the package was coming back to me but if it was undeliverable it would be returned to you????<br />Sorry I won't be a customer again.

product/productId: B001216DFM
review/userId: A2GP6XJ1V3MM3L
review/profileName: Roxanne Mchenry "eBook Publishing Expert, Wri...
review/helpfulness: 1/1
review/score: 5.0
review/time: 1300406400
review/summary: HUGE Package and a Good Value
review/text: I was taken aback when I opened the door and had a box from Amazon that measures 3'2" x 11.5" x 3.5"!! I had no idea how much kombu you get in 35 ounces (1 kg), until I saw this package. The actual package from Emerald Cove is 17" x 6.5" x 3" of 100% kombu. It will last for years if packaged correctly away from moisture.<br /><br />This package has 250 servings using a 1" x 4" piece. I am very happy because I pay almost $7 for a small 2.5 ounce package at my local natural foods store. I use kombu as a flavor additive in soups and stews, and for its rich sea mineral content of potassium, iodine and calcium -- unlike any other food. It does contain MSG naturally found in the sea, which enhances any food. Cooking with kombu doesn't add a fishy or seafood taste in the food - at all. It's surprising.<br /><br />The quality looks good for how I use it (which isn't for kelp salad). I'm very pleased with this purchase.

product/productId: B001216DFM
review/userId: A3T5NY4253E789
review/profileName: J. Tomberlin
review/helpfulness: 0/0
review/score: 3.0
review/time: 1350777600
review/summary: just okay
review/text: Great quantity.. though not that quality.  the leaves are so thick....  I found it hard to cook my first batch.  perhaps, I need to read more about how to cook them down... otherwise, they are too chewy.  Any ideas?

product/productId: B001216DFM
review/userId: A1NMMF3AY8RQF9
review/profileName: Beach Campguy
review/helpfulness: 3/5
review/score: 3.0
review/time: 1255651200
review/summary: Good value, but just OK taste
review/text: This is a good low cost filler vegetable in miso or salads, but lacks the<br />tastiness of other seaweeds.

product/productId: B001RJ7BZ0
review/userId: A2A1RXP0U834UB
review/profileName: Gregory George McTague "GGMc"
review/helpfulness: 0/0
review/score: 1.0
review/time: 1347321600
review/summary: Not what I ordered
review/text: I ordered Emerald Harmony Cashews, Roasted & Salted, 11.5-Ounce Tubs (Pack of 3).  I received Emerald Harmony Cashews, Roasted & ...NOT... NO Salt, 11.5-Ounce Tubs (Pack of 3).  I am not Happy.

product/productId: B00488INUO
review/userId: A3315AAN855HYG
review/profileName: A. River
review/helpfulness: 0/0
review/score: 5.0
review/time: 1336953600
review/summary: Who doesn't love Chef Boyardee?
review/text: Convenient and tasty. Pop it in a bowl covered with plastic wrap, and microwave for 1 minute and 30 seconds. I tear up a mozzarella cheese stick and sprinkle it over the top before nuking. My boyfriend prefers his with a dash of Tabasco. I get a bit nostalgic eating these, since I used to frequently have them as an after-school snack when I was a child. Om nom nom, tasty!<br /><br />Tip: Use a napkin bib if you don't want a stained shirt. The sauce is a runnier than typical tomato sauce, and somehow, I always manage to get it on my clothes.

product/productId: B004LS4PRG
review/userId: A25JP8RUL7KWV8
review/profileName: Verona Stier
review/helpfulness: 0/0
review/score: 5.0
review/time: 1349395200
review/summary: My Favorite Dark Chocolate
review/text: After buying Guylian's no sugar added milk chocolate, I thought I'd try out the dark chocolate. I'm not even a fan of dark chocolate, but surprisingly, I loved it!<br />I cut out the majority of added sugars from my diet about a year ago, so that means I cut out chocolate bars. I was pleasantly surprised that I could enjoy this chocolate without all the added sugar. I love using it as dessert toppings and drizzles, you'd never guess it's sugar free.<br />It works great in fudge, seen here: [...]<br />... or by itself!

product/productId: B004LS4PRG
review/userId: AM4AA7X9HQCDA
review/profileName: Irene A. Mystery "Lady Arielle"
review/helpfulness: 0/0
review/score: 5.0
review/time: 1331510400
review/summary: Fabulous!
review/text: GuyLian is the best purest chocolate on the planet. What can you expect? It's from Belgium! This particular one is sugar-free. I couldn't tell it was sugar free! It has only 5 ingredients, malitol is he sweetener.<br /><br />I absolutely recommend it to anybody who is on a sugar restricted diet.

product/productId: B001216DFW
review/userId: ANJ2VI53J617X
review/profileName: Red hat
review/helpfulness: 6/6
review/score: 4.0
review/time: 1290038400
review/summary: Cheapest price and wonderful taste.
review/text: My husband and I love Emerald Cove sushi nori.  We eat it as a snack and digestion settler often (about 1 sheet a day each).  My husband steals out of my hand the first sheet I take, so I always have to go back for another.  He prefers its sweet toastiness greatly over the raw sushi nori.  Also, the price is excellent compared to the smaller pack prices or store-front shop prices.<br /><br />My only beef is that it comes from China, and I am concerned about the environmental quality during the growing process.  No guarantee there, though EC is a known brand.

product/productId: B001216DFW
review/userId: AS2NHZN4YMDTT
review/profileName: T. Chakarov
review/helpfulness: 3/3
review/score: 5.0
review/time: 1216252800
review/summary: Excellent!
review/text: We are very happy with this product! The most delicious nori we have ever tasted! The best deal! Highly recommended!

product/productId: B001216DFW
review/userId: A2BRJ43KZQR2PI
review/profileName: Sea Vegetable Lover
review/helpfulness: 2/2
review/score: 5.0
review/time: 1258243200
review/summary: Best price for high quality nori I have found
review/text: My title says it all- Its a great deal for nori.<br />Also, in general, sea vegetables do wonders for your health. I credit eating nori and dusle every day to helping solve my previous low energy issues.

product/productId: B001216DFW
review/userId: AYV4DGFHDVY68
review/profileName: Chad
review/helpfulness: 1/1
review/score: 5.0
review/time: 1338595200
review/summary: Great Nori
review/text: This is great tasting Nori, I couldn't ask for a better product for making sushi! This is great tasting Nori, I couldn't ask for a better product for making sushi!

product/productId: B001216DFW
review/userId: A3GOVWMQ10MI75
review/profileName: Physical Engineer
review/helpfulness: 1/1
review/score: 5.0
review/time: 1316044800
review/summary: delicious
review/text: This is delicious nori - thats all! It's nice and crisp out of the bag, and makes yummy sushi rolls.

product/productId: B001216DFW
review/userId: AC8A7XTCUCEIZ
review/profileName: in pain
review/helpfulness: 0/0
review/score: 5.0
review/time: 1350864000
review/summary: Good Stuff
review/text: Twenty words eh? Product is as advertised. It is good quality. I am not a seaweed expert though. If your going for organic, this seaweed is the best price you will find... probably.

product/productId: B002WAITQ8
review/userId: A2ZH1XRTVVZX1L
review/profileName: Gipper
review/helpfulness: 0/0
review/score: 5.0
review/time: 1343779200
review/summary: A great deal
review/text: This was a great deal on one of the best tasting seasonings. I use it for so many dishes. It really perks up chicken.

product/productId: B002WAITQ8
review/userId: A2NRCF2MFJ6DCO
review/profileName: Siscaluv
review/helpfulness: 0/0
review/score: 4.0
review/time: 1333584000
review/summary: Great for seasoning!
review/text: I used this to spice my chicken before grilling and the taste was great. I use it for soup and stew and even use it to cook rice.  I'll recommend  it to anyone who is looking for something tasty in their food!

product/productId: B001KZO0FA
review/userId: A1AIRGSGBNRL7L
review/profileName: Zahych
review/helpfulness: 1/1
review/score: 4.0
review/time: 1338249600
review/summary: I loved it
review/text: Unlike other flowering teas, this one tastes really good and the flowers that blossom are really pretty, different from one another and they don't fall apart

product/productId: B000PKL54K
review/userId: A2M9D9BDHONV3Y
review/profileName: A. Bennett
review/helpfulness: 3/8
review/score: 2.0
review/time: 1252713600
review/summary: These Spring rolls are made with a weird tasting sauce!
review/text: I guess I was looking for steak and cheese spring rolls but these did not have any cheese flavoring.  Instead, they applied this awful sauce that ruined the whole roll.  Don't get me wrong, the meat was tender and delicious but as a complete package....goodness that sauce ruined the whole taste experience.  I won't be buying this particular product ever again but you may like the taste of this sauce so....give it a try once, like I did!

product/productId: B001IKU7Z4
review/userId: AXD491HI8LA55
review/profileName: N. Quillen "bailey & baby's mom"
review/helpfulness: 0/0
review/score: 4.0
review/time: 1259539200
review/summary: Hartz Rawhide Curls
review/text: i have been unable to find these in our local stores - so i am glad i was able to locate them online.

product/productId: B001EO684I
review/userId: AZACSI1BU5Y8B
review/profileName: Nancy M. Storey
review/helpfulness: 2/2
review/score: 5.0
review/time: 1294790400
review/summary: MovieBuff-VA
review/text: I use fructose for anything that calls for sugar.  I use it in baking and for everyday items.  I feel that it is healthier for me than processed sugar.  I was pleased to find it on Amazon.com.  It is outlandishly expensive in specialty shops.

product/productId: B001EO684I
review/userId: A2H05OKBRULV81
review/profileName: bnatural "bnatural"
review/helpfulness: 0/0
review/score: 5.0
review/time: 1338076800
review/summary: GREAT product at an affordable price!
review/text: Contrary to what the sugar industry would love us to believe, fructose is a MUCH healthier sweetener than sucrose (white table sugar, evaporated cane juice).  It is NOT the same as high fructose corn syrup (HFCS, by the way, has nearly the same molecular structure as sucrose at right around 50% glucose to 50% fructose ... so all of the health hazards announced with HFCS apply to sucrose as well ... this applies even the sneaky "evaporated cane juice", which tries to come off as a healthier sugar alternative). Glucose hits the bloodstream fast and hard, causing blood sugar to rise to very unhealthy levels, which then forces the body to release chemicals (insulin, adrenaline, etc) in order to try and bring blood sugar levels back to normal (this reaction is what causes "sugar highs and lows".  On the flip side, fructose sweeteners are processed by the organs and enter the blood stream slowly and steadily, as needed.  The ONLY time fructose carries health risks is when it's combined in the diet with the HEALTH-DESTRUCTIVE sweetener; sucrose! If you eliminate sucrose (common table sugar/evaporated cane juice) from your diet and replace it with a 100% fructose sweetener (fructose, agave nectar, fruit, fruit juice), you will get to enjoy MANY health benefits, some of which are: stable glucose levels, more balanced energy levels, lower cholesterol, cancer fighter (rather than being a cancer promoter like sucrose), etc.  I speak from the experience of many ... myself and my family included! My husband, prior to switching completely to fructose and staying completely away from sucrose, had type II diabetes, high cholesterol and his triglycerides were through the roof (over 900!!).  He was on medication for his diabetes, but didn't want to take Lipitor. Less than a year after we were married and he was completely away from sucrose, he was able to go off of his diabetes medication and his cholesterol and triglycerides were so low, his doctor stated "you just took one foot out of the grave and now have the cholesterol of a fit teen" Of course, common sense tells us that *all* sweets, even healthy sweets, need to be consumed in moderation ... too much of a good thing is still too much!<br />So don't buy into the fears that the sugar industry PAYS BIG BUCKS to breed ... buy into your health and enjoy this wonderful sweetener! It tastes like sugar and can be used just like sugar in recipes (you use about 25% less, so it's easier on the calories as well).

product/productId: B001EO684I
review/userId: A31CUOIOLF6VVJ
review/profileName: Jessica A. Marrast
review/helpfulness: 1/3
review/score: 2.0
review/time: 1308096000
review/summary: Item not recieved
review/text: Dear Amazon,<br /><br />It's about a month since I ordered NOW foods fructose, however the item was not received. I was not there to check myself, when the packages arrived and only now that I'm an checking through my stuff I realize that the fructose is missing. I am not getting any information from the shippers. Has the item been returned to you? Please give me some information. Thank you.<br />Jessica.

product/productId: B001EO684I
review/userId: A1RB1KCZ2HVNSG
review/profileName: debe
review/helpfulness: 7/15
review/score: 1.0
review/time: 1299801600
review/summary: this is corn-based, not fruit based
review/text: The description of this product is misleading - this fructose does NOT come from fruit but from a vegetable -CORN!  If you are following the Sugarbusters diet or diabetic in general - this will cause a sugar level issue - from the corn (starch converting to sugar) and the fructose together! Big problem!  There is nothing in online description to indicate this difference.  Found it on side panel of product when received.  The "100% granules" is misleading too - making it look like a natural product - it is not derived from 100% fruit sugar.  Do not buy if you are following a low-glycemic index diet.  Coordinating with Amazon to return.

product/productId: B001EO684I
review/userId: A36DD9ERQWRDIN
review/profileName: truefeather77 "truefeather77"
review/helpfulness: 0/4
review/score: 1.0
review/time: 1322524800
review/summary: Very dangerous - research before you think about buying
review/text: I finally put pieces together -- why fructose had disappeared off any store shelves and I had to order it here, and also why they're having to advertise it on TV to try to turn back public perception.<br /><br />Fructose, and high-fructose corn syrup are proving to be very dangerous, causing many disruptive health problems. It's processed differently in the body than sucrose -- yes, our bodies CAN tell the difference -- and while they used to think that was good, they're now finding many ways in which it is bad.<br /><br />This is not returnable, so when I received my (2nd) order, I dumped it in the dumpster. It caused "non-alcoholic fatty liver disease", intense intestinal swelling and distress, highly-elevated blood pressure, and other problems that indicate these warnings were getting more serious.<br /><br />If this is from corn and not fruit, it's even more dangerous. (Thank you, reviewer "Debe".) Really check this out through Google, etc., before considering adding it into your life.

product/productId: B000WVYB8Y
review/userId: A1BENRNL86IXG
review/profileName: Debbie
review/helpfulness: 2/2
review/score: 5.0
review/time: 1343001600
review/summary: magnesium powder drink
review/text: This drink is easy to mix, tastes good and is very effective.  I was able to go off my current medication for irretable bowel syndrome and the leg cramps I have at night are gone.

product/productId: B000WVYB8Y
review/userId: A16UIPWWBUXDY4
review/profileName: Wally Alief
review/helpfulness: 2/2
review/score: 5.0
review/time: 1338249600
review/summary: It works
review/text: I bought this product to calm heart palpitations that were caused by a magnesium deficiency. After taking it as directed for a couple of weeks, the palpitations had pretty well stopped. I continue to take it daily.

product/productId: B000WVYB8Y
review/userId: A190B0KSKA55ZT
review/profileName: Roxanne Bruckhoff
review/helpfulness: 2/2
review/score: 5.0
review/time: 1336953600
review/summary: Natural calm Magnesium Raspbeery-lemon
review/text: I have used this Calm for over two years and is very happy with the product it has help with stress muscle tension and many other thing. I take it very day and when I forget to take it for a day I can see the differant in my body. My Chiropractic told me to try it. Very Please

product/productId: B000WVYB8Y
review/userId: A318D41ZQ9OPNA
review/profileName: PetiteSweet
review/helpfulness: 2/2
review/score: 3.0
review/time: 1333411200
review/summary: The jury is still out....
review/text: Was recommended this product by my acupuncturist to help with sleep and to keep the body 'regular.' Been taking Natural Calm Plus Calcium for 3 nights now. I am a small person, so only started with a half a teaspoon. I put it in Decaf Green Tea and take it before bed. It tastes fine, a little sweet. Now it's Day 3, and I don't know if this is one of those products that require 8 hours of sleep, but I feel foggy and exhausted, and have that 'sleeping pill' feeling, like I took a sleep aid but didn't sleep enough. (I sleep about 7 hours a night.) It's really not pleasant.<br />Am willing to try it some more, and will also be trying just the 'plain' Calm without the Calcium, Potassium, and Boron. Maybe those are messing with my head, not sure. Yesterday afternoon I was feeling funny, nauseous and also foggy in the head. I will say that I am sleeping more soundly at night, but to wake up feeling this groggy, and to have it last well into the morning is not fun. I will be testing more, but it seems to be doing funny things to me.

product/productId: B000WVYB8Y
review/userId: APYNLIVIK3PQT
review/profileName: J. Yaskow "Janice"
review/helpfulness: 2/2
review/score: 5.0
review/time: 1331251200
review/summary: No more cramps!
review/text: I had been waking up with cramps in my feet and calves.  I only used one scoop in my juice once a day and this product stopped the cramps within a couple days.<br /><br />I recently ran out of the Natural Calm and started using Source Naturals Magnesium Malate (I had bought both products so I could compare the two).  Within a week the cramps are back.  I also have been getting restless legs at night, which I had forgotten about when I was taking the Natural Calm.  I'm ordering more Natural Calm now.

product/productId: B000WVYB8Y
review/userId: AFOEOYSYD04J5
review/profileName: Gerald M  Crowley
review/helpfulness: 2/2
review/score: 5.0
review/time: 1322611200
review/summary: good stuff
review/text: When I am not having lemon, lime, tea, or nut milks. I want my Calm. I have heard that your teeth can take up more calcium if they are clean and magnesium is present. I think it is working to remineralize my teeth.

product/productId: B000WVYB8Y
review/userId: A2PFCD5KZ44HKZ
review/profileName: Ben Jamin "Benjamin"
review/helpfulness: 2/2
review/score: 5.0
review/time: 1321920000
review/summary: Drinkable Supplements Rock!
review/text: The flavor of CALM is great and the children love it too.  Prefer liquid supplements and because of strenuous workouts, needed to take calcium magnesium supplements.  Got pills and was not taking them regularly because i generally don't like taking pills.  A friend had this product, and after i tried it,was hooked.  Just add to water and it is delicious!

product/productId: B000WVYB8Y
review/userId: A2WUNBOM5RIYEH
review/profileName: K. Anderson
review/helpfulness: 2/2
review/score: 4.0
review/time: 1321574400
review/summary: Calm-orange flavor
review/text: Supposed to work to balance calcium and magnesium after hard exercise.<br />Helps in relieving muscle cramps.<br />Flavor is a tart orange.

product/productId: B000WVYB8Y
review/userId: A3JAUYUOHSUX41
review/profileName: Rosanne Fischer
review/helpfulness: 2/2
review/score: 5.0
review/time: 1319760000
review/summary: Fibromyalgia
review/text: I had been enduring an agonizing week-long episode of what appears to be a fibromyalgic Tetany Syndrome of excruciating pain radiating from hip-joint to knee-joint along the muscles between the joints. In trying to describe to myself the electro-convulsive nature of it, I said it appeared to be like a fibrillation - only deep in my hip, and immediately the word "magnesium" popped into my mind. Dunno why.<br /><br />Tottered out to kitchen and One teaspoon of Natural Calm and 20 minutes later the convulsive constant spasms stopped. I was free from pain and able to sleep. Have had to keep a steady repeated dosage to keep the spasms at bay and it is difficult to admit that I probably have Fibromyalgia, but thank God for a remedy to the pain.<br /><br />I've kept the Natural Calm in my cupboard because of a peculiar muscle flutter/twitch I would get around the eyes when magnesium levels were low. Know this is just an anecdotal tale, but screaming pain one moment and no pain 20 minutes later, only difference being the magnesium is a tale that needs to be told.

product/productId: B000WVYB8Y
review/userId: A8XZ2URT8MH97
review/profileName: Jen
review/helpfulness: 2/2
review/score: 5.0
review/time: 1315699200
review/summary: Great Stuff and more
review/text: I like this produce its great stuff and it really works . I would buy it again and again, that is how much I love this

product/productId: B000WVYB8Y
review/userId: A2T0NT5M6GSDHW
review/profileName: Mimi in Nampa
review/helpfulness: 2/2
review/score: 5.0
review/time: 1306972800
review/summary: Natural Calm Raspberry-Lemon magnesium is good for regularity
review/text: I purchased Natural Vitality's <a href="http://www.amazon.com/gp/product/B000WVY4PE">Natural Calm Raspberry-Lemon 16 oz</a> as a magnesium supplement to help me absorb calcium better because I was diagnosed with osteopenia--precursor to osteoporosis.  I will have to wait until my next bone density test in about a year and a half to find out if adding this readily absorbed magnesium product has helped my bones.  In the mean time, however, it has helped with my chronic constipation.  I had been using stool softeners for the past couple of years and this works much better.  It is a powder which you mix in a cup of hot water and stir.  I usually take 5 grams (a heaping teaspoon) once a day.  After it is dissolved, I add a little cold water so I can drink it quickly, although it does taste good.

product/productId: B000WVYB8Y
review/userId: AIDPKNFYTTJ9Y
review/profileName: jlo5616
review/helpfulness: 2/2
review/score: 4.0
review/time: 1303862400
review/summary: Tasty & effective
review/text: I really like this particular magnesium supplement. In ice cold water it tastes much like lemonade! It helps with minor muscle aches, headaches, and constipation. Just don't take too much! Start out with a 1/2 tsp and you can gradually increase it, and you'll know when you've found the right amount for your body.

product/productId: B000WVYB8Y
review/userId: A2IEC5KK5RY4TU
review/profileName: P. K. Nolen
review/helpfulness: 2/2
review/score: 5.0
review/time: 1302652800
review/summary: Natural Calm
review/text: This is an amazing product. I had bought it years ago and really liked the way it made me feel. I lost contact with this brand and found it again and am back on it and feel great.

product/productId: B000WVYB8Y
review/userId: A1M5D4N88ZZM3S
review/profileName: Sandra  Tobias
review/helpfulness: 2/2
review/score: 4.0
review/time: 1292284800
review/summary: Great product
review/text: Calm products are wonderful.  Used as directed will bring positive results.  I gave this a 4 star rating because I tried the orignal flavor Calm and like it better.

product/productId: B000WVYB8Y
review/userId: ATBRBWM00I3K8
review/profileName: ginger AZ
review/helpfulness: 2/2
review/score: 5.0
review/time: 1283644800
review/summary: ginger AZ
review/text: This product works well with oxy powder, or is a mild laxative in itself.  It also helps ones feeling well being.

product/productId: B000WVYB8Y
review/userId: A1AA7IHMNANRGP
review/profileName: Joan "reader"
review/helpfulness: 2/2
review/score: 5.0
review/time: 1278892800
review/summary: great product
review/text: This is the most absorbable form of Mag. Citrate. Best price I've found yet. Must use if you have cardiovascular problems. muscle inflammation or cramps, helps constipation.

product/productId: B000WVYB8Y
review/userId: AJRHMTSVM2D16
review/profileName: B. Foster "ladyiris313"
review/helpfulness: 2/2
review/score: 5.0
review/time: 1266624000
review/summary: Happy Drink
review/text: This product helps keep my mood up during stressful times, promotes sleep and good digestion.

product/productId: B000WVYB8Y
review/userId: A2I6CI2HK055MC
review/profileName: Kathy "kathyah"
review/helpfulness: 2/2
review/score: 5.0
review/time: 1245801600
review/summary: Less stress please...
review/text: In the stressful world we live in it's nice to relax with a warm cup of Natural Calm Magnesium at the end of the day - I get better results with this product than any magnesium pill I've tried.  My kids love it too and say it helps them fall asleep faster.  Arrived quick, and a better price than at the local store!

product/productId: B000WVYB8Y
review/userId: APW42T8EA3MUX
review/profileName: Mert "mert"
review/helpfulness: 2/2
review/score: 5.0
review/time: 1240444800
review/summary: Great Relaxer
review/text: We have used Natural Calm for some time now, drinking it hot each night.  Finding the item on Amazon makes it easier and less expensive to enjoy.

product/productId: B000WVYB8Y
review/userId: A16LXREVMX4O4K
review/profileName: R. Kosko
review/helpfulness: 2/2
review/score: 4.0
review/time: 1240358400
review/summary: Calm
review/text: Product was as promised. I found that it lessened the cramping I was getting. I also actually enjoyed the taste.

product/productId: B000WVYB8Y
review/userId: A3IYU31RZVWLXG
review/profileName: Rosalynd Doneghy
review/helpfulness: 4/5
review/score: 5.0
review/time: 1341964800
review/summary: This product has really helped me!
review/text: I use this every night to help with sleep and restless legs. It also helps if I feel an anxiety attack (panic attack) coming. I put some in a drink and the symptoms subside very quickly. I no longer have to take a prescribed anti-anxiety medicine. Highly recommend this.

product/productId: B000WVYB8Y
review/userId: A1UREYHLSN760T
review/profileName: HeidiCSR
review/helpfulness: 4/5
review/score: 5.0
review/time: 1298937600
review/summary: Love this stuff!!!
review/text: I don't usually leave product reviews, but this stuff is worthy of doing so.  I have taken magnesium supplements in various forms in hopes that they would help me get to sleep and stay asleep.  Natural Calm is the only supplement that has helped with my insomnia.  Every evening, I have a mug with a heaping teaspoon of Natural Calm in some water.  It really does help with my ability to fall asleep quickly and stay asleep all night.  I used to lie in bed and wait to fall asleep, sometimes for hours.  Now I can't even remember trying to get to sleep.  This product is wonderful!

product/productId: B000WVYB8Y
review/userId: A3T42G3TCOTB0A
review/profileName: dale
review/helpfulness: 4/5
review/score: 3.0
review/time: 1287446400
review/summary: Not Sure It Calms
review/text: It's hard to say if this product has had any kind of calming affect.<br /><br />It's not hard to say if this product affects your bathroom experience.  It does!  Be careful how much you take.

product/productId: B000WVYB8Y
review/userId: AV6G07JV1P9YC
review/profileName: Kristin P. Morrill "km"
review/helpfulness: 4/5
review/score: 3.0
review/time: 1263859200
review/summary: Both good and bad results
review/text: On the good side it helps me with nighttime leg cramps.<br />On the bad side it gives me diarrhea.<br />Trying to change the amount to see if I can lessen the bad results...

product/productId: B000WVYB8Y
review/userId: A2XX7S79HZ5WWB
review/profileName: A. Mobley
review/helpfulness: 4/5
review/score: 5.0
review/time: 1253923200
review/summary: Just what I expected
review/text: Calm has lived up to its name.  In fact it has also helped my son with his muscle twitches.  I highly recommend trying it for anxiety and muscle issues.  And by purchasing it online I saved almost a huge amount of money!

product/productId: B000WVYB8Y
review/userId: A2CUC2D5322RLC
review/profileName: miaoux "=^..^="
review/helpfulness: 4/5
review/score: 4.0
review/time: 1214956800
review/summary: Good, but FAR TOO SWEET!!
review/text: I use this to calm my generally overactive system, deal with stress and sleep better, and it's not unpleasant. It's sweetened with Stevia, which I prefer to any other sweetener. One star off: it's horribly SWEET!! Most American-made sweet goods are sweet to such a degree that sometimes it's hard to detect any other taste, but even by those standards this stuff is incredibly oversweetened. I'll use it, but I wish there were another, less sweet and more natural flavor available. How about, say, mango or grape...?

product/productId: B000WVYB8Y
review/userId: AC57ZRGZMHNR8
review/profileName: Music and Literature Garden
review/helpfulness: 6/8
review/score: 2.0
review/time: 1310947200
review/summary: calm, yes... but at what price?
review/text: I am disappointed to report that although this product did seem to have an effect on my anxiety the first time I took it, the second time I took it, it made me very nauseated. It may be the stevia; I am quite sensitive to artificial sweeteners (although I thought stevia was natural). At any rate, I am going to have to get rid of this product because I'd rather be anxious than vomiting. Call me crazy. If you are sensitive to non-sugar sweeteners, you may want to try a sample of this beforehand if you can find one before you shell out the money.

product/productId: B000WVYB8Y
review/userId: A3IWARBYLJFDHD
review/profileName: peanutbutter "k8"
review/helpfulness: 6/8
review/score: 5.0
review/time: 1198195200
review/summary: Balances so many things in your body!
review/text: This stuff is truly amazing. Previously I had chemotherapy and the drugs took just about all the hormones away, hence giving me hot flashes. Calm helped to restore the balance and get me back on track, since I was kind of young for menopause. It has also taken my monthly cycle from 30-45 days right down to 28 days. It really is a great product. Magnesium is also wonderful for helping the body absorb calcium. I have been taking it for almost 8 months and I wouldn't think of stopping.

product/productId: B000WVYB8Y
review/userId: A38WIETH4AFG7O
review/profileName: cbscmommy "cbscmommy"
review/helpfulness: 1/1
review/score: 3.0
review/time: 1349827200
review/summary: NOT magnesium + calcium
review/text: I purchased this as a calcium-magnesium supplement for my kids.  This particular bottle does NOT have calcium as the picture of the nutrition label states.  That label belongs to a different product.  This is 325mg Magnesium citrate only, and it is Really tart!!  Now I am going to have to buy (and get the kids to take) a separate calcium supplement.:(

product/productId: B000WVYB8Y
review/userId: AMVTGZST7O3VI
review/profileName: Jewelle
review/helpfulness: 1/1
review/score: 5.0
review/time: 1349827200
review/summary: I love MC!!! Constipation solution!!!
review/text: I write very few reviews but this product changed my life. I have suffered from constipation all my life and I started to drink this daily as a friend recommended this for me to try- what a life changer- If I don't drink it for a few days I go right back to being constipated! This is a product I can never be without!<br /><br />I recommended this to a friend and a few months when I saw her she said that she recommended this to all her friends and they all started to lose weight :) and my friend lost 30lbs only drinking this, eating clean and working out a few days a week! You have to try this product, I cannot say enough good things about it.

product/productId: B000WVYB8Y
review/userId: A2OFVQHWUHR3H3
review/profileName: blessed
review/helpfulness: 1/1
review/score: 5.0
review/time: 1349568000
review/summary: good product
review/text: this was recommend by my chiropractor. i am sleeping better and back pain has decreased a lot.  taste is nice.

product/productId: B000WVYB8Y
review/userId: A3VTF41R7Q3XV8
review/profileName: Christina
review/helpfulness: 1/1
review/score: 5.0
review/time: 1346803200
review/summary: You won't be sorry...
review/text: This product does exactly what it says it will for you. It especially helped with my anxiousness and body tension. I feel so much more relaxed now.

product/productId: B000WVYB8Y
review/userId: A2LCJZQ0UEX6RI
review/profileName: JK1320
review/helpfulness: 1/1
review/score: 4.0
review/time: 1346198400
review/summary: Great Stuff
review/text: This stuff is great, while I don't like this kind as much as the Natural Calm with Calcium, it was my own fault for not looking close enough when I ordered the second bottle for the office. I actually look forward to having this in the AM with my breakfast and in the PM before bed. You can feel the relaxation slightly, it is not overwhelming. Not the kind of thing that knocks you out when you take it, but if you pay attention you can feel it.<br /><br />The great thing about the calcium is it is a great way to help sustain and maintain weight loss. This is the best flavor they offer no doubt about it.

product/productId: B000WVYB8Y
review/userId: A2ZPLKFDEKC5O3
review/profileName: Heidi Maxwell "MontanaMama"
review/helpfulness: 1/1
review/score: 5.0
review/time: 1345939200
review/summary: Excellent Product at an excellent price
review/text: We take this as a daily supplement in our home. My girls take it at night and it helps them shut down for bedtime. The raspberry lemon flavor is tangy but pleasant. We like it a lot more than the orange flavor. I appreciate the larger size as this makes using this product regularly, to be more affordable.

product/productId: B000WVYB8Y
review/userId: A2KYDJME5792UX
review/profileName: Jennifer
review/helpfulness: 1/1
review/score: 3.0
review/time: 1345766400
review/summary: decent
review/text: I like this stuff because it doesn't taste awful and it has the equivalent effect on my body that fiber powder would have on most people. I do feel more calm and sleepy however I Can't sleep when I take it. So if I take it in the am I'm tired but if I take it in pm I can't sleep. I also get cramps because its doing something to my digestive system.

product/productId: B000WVYB8Y
review/userId: A3L59EOEXSU9NJ
review/profileName: Murfy
review/helpfulness: 1/1
review/score: 2.0
review/time: 1345248000
review/summary: Don't get Orange flavor
